mode,fold_id,role,sample_id,subject,session,run,trial
cross_subject,loso_s4,train,s03_1test_r0_t33,3,1test,0,33
cross_subject,loso_s4,train,s03_1test_r0_t34,3,1test,0,34
cross_subject,loso_s4,train,s03_1test_r0_t35,3,1test,0,35
cross_subject,loso_s4,train,s03_1test_r0_t36,3,1test,0,36
cross_subject,loso_s4,train,s03_1test_r0_t37,3,1test,0,37
cross_subject,loso_s4,train,s03_1test_r0_t39,3,1test,0,39
cross_subject,loso_s4,train,s03_1test_r1_t03,3,1test,1,3
cross_subject,loso_s4,train,s03_1test_r1_t04,3,1test,1,4
cross_subject,loso_s4,train,s03_1test_r1_t05,3,1test,1,5
cross_subject,loso_s4,train,s03_1test_r1_t06,3,1test,1,6
cross_subject,loso_s4,train,s03_1test_r1_t09,3,1test,1,9
cross_subject,loso_s4,train,s03_1test_r1_t11,3,1test,1,11
cross_subject,loso_s4,train,s03_1test_r1_t12,3,1test,1,12
cross_subject,loso_s4,train,s03_1test_r1_t13,3,1test,1,13
cross_subject,loso_s4,train,s03_1test_r1_t15,3,1test,1,15
cross_subject,loso_s4,train,s03_1test_r1_t16,3,1test,1,16
cross_subject,loso_s4,train,s03_1test_r1_t17,3,1test,1,17
cross_subject,loso_s4,train,s03_1test_r1_t18,3,1test,1,18
cross_subject,loso_s4,train,s03_1test_r1_t20,3,1test,1,20
cross_subject,loso_s4,train,s03_1test_r1_t21,3,1test,1,21
cross_subject,loso_s4,train,s03_1test_r1_t25,3,1test,1,25
cross_subject,loso_s4,train,s03_1test_r1_t28,3,1test,1,28
cross_subject,loso_s4,train,s03_1test_r1_t31,3,1test,1,31
cross_subject,loso_s4,train,s03_1test_r1_t32,3,1test,1,32
cross_subject,loso_s4,train,s03_1test_r1_t33,3,1test,1,33
cross_subject,loso_s4,train,s03_1test_r1_t39,3,1test,1,39
cross_subject,loso_s4,train,s03_1test_r1_t41,3,1test,1,41
cross_subject,loso_s4,train,s03_1test_r1_t43,3,1test,1,43
cross_subject,loso_s4,train,s03_1test_r1_t46,3,1test,1,46
cross_subject,loso_s4,train,s03_1test_r1_t48,3,1test,1,48
cross_subject,loso_s4,train,s03_1test_r2_t01,3,1test,2,1
cross_subject,loso_s4,train,s03_1test_r2_t02,3,1test,2,2
cross_subject,loso_s4,train,s03_1test_r2_t04,3,1test,2,4
cross_subject,loso_s4,train,s03_1test_r2_t05,3,1test,2,5
cross_subject,loso_s4,train,s03_1test_r2_t07,3,1test,2,7
cross_subject,loso_s4,train,s03_1test_r2_t09,3,1test,2,9
cross_subject,loso_s4,train,s03_1test_r2_t11,3,1test,2,11
cross_subject,loso_s4,train,s03_1test_r2_t14,3,1test,2,14
cross_subject,loso_s4,train,s03_1test_r2_t16,3,1test,2,16
cross_subject,loso_s4,train,s03_1test_r2_t21,3,1test,2,21
cross_subject,loso_s4,train,s03_1test_r2_t23,3,1test,2,23
cross_subject,loso_s4,train,s03_1test_r2_t25,3,1test,2,25
cross_subject,loso_s4,train,s03_1test_r2_t26,3,1test,2,26
cross_subject,loso_s4,train,s03_1test_r2_t28,3,1test,2,28
cross_subject,loso_s4,train,s03_1test_r2_t29,3,1test,2,29
cross_subject,loso_s4,train,s03_1test_r2_t32,3,1test,2,32
cross_subject,loso_s4,train,s03_1test_r2_t36,3,1test,2,36
cross_subject,loso_s4,train,s03_1test_r2_t37,3,1test,2,37
cross_subject,loso_s4,train,s03_1test_r2_t38,3,1test,2,38
cross_subject,loso_s4,train,s03_1test_r2_t40,3,1test,2,40
cross_subject,loso_s4,train,s03_1test_r2_t43,3,1test,2,43
cross_subject,loso_s4,train,s03_1test_r2_t44,3,1test,2,44
cross_subject,loso_s4,train,s03_1test_r2_t45,3,1test,2,45
cross_subject,loso_s4,train,s03_1test_r2_t48,3,1test,2,48
cross_subject,loso_s4,train,s03_1test_r3_t01,3,1test,3,1
cross_subject,loso_s4,train,s03_1test_r3_t03,3,1test,3,3
cross_subject,loso_s4,train,s03_1test_r3_t07,3,1test,3,7
cross_subject,loso_s4,train,s03_1test_r3_t08,3,1test,3,8
cross_subject,loso_s4,train,s03_1test_r3_t10,3,1test,3,10
cross_subject,loso_s4,train,s03_1test_r3_t14,3,1test,3,14
cross_subject,loso_s4,train,s03_1test_r3_t15,3,1test,3,15
cross_subject,loso_s4,train,s03_1test_r3_t17,3,1test,3,17
cross_subject,loso_s4,train,s03_1test_r3_t19,3,1test,3,19
cross_subject,loso_s4,train,s03_1test_r3_t22,3,1test,3,22
cross_subject,loso_s4,train,s03_1test_r3_t25,3,1test,3,25
cross_subject,loso_s4,train,s03_1test_r3_t26,3,1test,3,26
cross_subject,loso_s4,train,s03_1test_r3_t27,3,1test,3,27
cross_subject,loso_s4,train,s03_1test_r3_t30,3,1test,3,30
cross_subject,loso_s4,train,s03_1test_r3_t31,3,1test,3,31
cross_subject,loso_s4,train,s03_1test_r3_t32,3,1test,3,32
cross_subject,loso_s4,train,s03_1test_r3_t34,3,1test,3,34
cross_subject,loso_s4,train,s03_1test_r3_t35,3,1test,3,35
cross_subject,loso_s4,train,s03_1test_r3_t37,3,1test,3,37
cross_subject,loso_s4,train,s03_1test_r3_t38,3,1test,3,38
cross_subject,loso_s4,train,s03_1test_r3_t40,3,1test,3,40
cross_subject,loso_s4,train,s03_1test_r3_t46,3,1test,3,46
cross_subject,loso_s4,train,s03_1test_r3_t47,3,1test,3,47
cross_subject,loso_s4,train,s03_1test_r3_t48,3,1test,3,48
cross_subject,loso_s4,train,s03_1test_r4_t01,3,1test,4,1
cross_subject,loso_s4,train,s03_1test_r4_t02,3,1test,4,2
cross_subject,loso_s4,train,s03_1test_r4_t03,3,1test,4,3
cross_subject,loso_s4,train,s03_1test_r4_t06,3,1test,4,6
cross_subject,loso_s4,train,s03_1test_r4_t09,3,1test,4,9
cross_subject,loso_s4,train,s03_1test_r4_t11,3,1test,4,11
cross_subject,loso_s4,train,s03_1test_r4_t12,3,1test,4,12
cross_subject,loso_s4,train,s03_1test_r4_t13,3,1test,4,13
cross_subject,loso_s4,train,s03_1test_r4_t16,3,1test,4,16
cross_subject,loso_s4,train,s03_1test_r4_t22,3,1test,4,22
cross_subject,loso_s4,train,s03_1test_r4_t23,3,1test,4,23
cross_subject,loso_s4,train,s03_1test_r4_t25,3,1test,4,25
cross_subject,loso_s4,train,s03_1test_r4_t26,3,1test,4,26
cross_subject,loso_s4,train,s03_1test_r4_t27,3,1test,4,27
cross_subject,loso_s4,train,s03_1test_r4_t28,3,1test,4,28
cross_subject,loso_s4,train,s03_1test_r4_t31,3,1test,4,31
cross_subject,loso_s4,train,s03_1test_r4_t33,3,1test,4,33
cross_subject,loso_s4,train,s03_1test_r4_t35,3,1test,4,35
cross_subject,loso_s4,train,s03_1test_r4_t37,3,1test,4,37
cross_subject,loso_s4,train,s03_1test_r4_t39,3,1test,4,39
cross_subject,loso_s4,train,s03_1test_r4_t40,3,1test,4,40
cross_subject,loso_s4,train,s03_1test_r4_t44,3,1test,4,44
cross_subject,loso_s4,train,s03_1test_r4_t45,3,1test,4,45
cross_subject,loso_s4,train,s03_1test_r4_t47,3,1test,4,47
cross_subject,loso_s4,train,s03_1test_r5_t02,3,1test,5,2
cross_subject,loso_s4,train,s03_1test_r5_t04,3,1test,5,4
cross_subject,loso_s4,train,s03_1test_r5_t06,3,1test,5,6
cross_subject,loso_s4,train,s03_1test_r5_t07,3,1test,5,7
cross_subject,loso_s4,train,s03_1test_r5_t10,3,1test,5,10
cross_subject,loso_s4,train,s03_1test_r5_t12,3,1test,5,12
cross_subject,loso_s4,train,s03_1test_r5_t13,3,1test,5,13
cross_subject,loso_s4,train,s03_1test_r5_t14,3,1test,5,14
cross_subject,loso_s4,train,s03_1test_r5_t15,3,1test,5,15
cross_subject,loso_s4,train,s03_1test_r5_t18,3,1test,5,18
cross_subject,loso_s4,train,s03_1test_r5_t19,3,1test,5,19
cross_subject,loso_s4,train,s03_1test_r5_t20,3,1test,5,20
cross_subject,loso_s4,train,s03_1test_r5_t21,3,1test,5,21
cross_subject,loso_s4,train,s03_1test_r5_t26,3,1test,5,26
cross_subject,loso_s4,train,s03_1test_r5_t27,3,1test,5,27
cross_subject,loso_s4,train,s03_1test_r5_t29,3,1test,5,29
cross_subject,loso_s4,train,s03_1test_r5_t30,3,1test,5,30
cross_subject,loso_s4,train,s03_1test_r5_t32,3,1test,5,32
cross_subject,loso_s4,train,s03_1test_r5_t34,3,1test,5,34
cross_subject,loso_s4,train,s03_1test_r5_t35,3,1test,5,35
cross_subject,loso_s4,train,s03_1test_r5_t36,3,1test,5,36
cross_subject,loso_s4,train,s03_1test_r5_t37,3,1test,5,37
cross_subject,loso_s4,train,s03_1test_r5_t41,3,1test,5,41
cross_subject,loso_s4,train,s03_1test_r5_t47,3,1test,5,47
cross_subject,loso_s4,train,s05_0train_r0_t01,5,0train,0,1
cross_subject,loso_s4,train,s05_0train_r0_t02,5,0train,0,2
cross_subject,loso_s4,train,s05_0train_r0_t03,5,0train,0,3
cross_subject,loso_s4,train,s05_0train_r0_t04,5,0train,0,4
cross_subject,loso_s4,train,s05_0train_r0_t05,5,0train,0,5
cross_subject,loso_s4,train,s05_0train_r0_t06,5,0train,0,6
cross_subject,loso_s4,train,s05_0train_r0_t07,5,0train,0,7
cross_subject,loso_s4,train,s05_0train_r0_t09,5,0train,0,9
cross_subject,loso_s4,train,s05_0train_r0_t11,5,0train,0,11
cross_subject,loso_s4,train,s05_0train_r0_t13,5,0train,0,13
cross_subject,loso_s4,train,s05_0train_r0_t14,5,0train,0,14
cross_subject,loso_s4,train,s05_0train_r0_t20,5,0train,0,20
cross_subject,loso_s4,train,s05_0train_r0_t22,5,0train,0,22
cross_subject,loso_s4,train,s05_0train_r0_t23,5,0train,0,23
cross_subject,loso_s4,train,s05_0train_r0_t24,5,0train,0,24
cross_subject,loso_s4,train,s05_0train_r0_t27,5,0train,0,27
cross_subject,loso_s4,train,s05_0train_r0_t31,5,0train,0,31
cross_subject,loso_s4,train,s05_0train_r0_t32,5,0train,0,32
cross_subject,loso_s4,train,s05_0train_r0_t33,5,0train,0,33
cross_subject,loso_s4,train,s05_0train_r0_t34,5,0train,0,34
cross_subject,loso_s4,train,s05_0train_r0_t35,5,0train,0,35
cross_subject,loso_s4,train,s05_0train_r0_t36,5,0train,0,36
cross_subject,loso_s4,train,s05_0train_r0_t37,5,0train,0,37
cross_subject,loso_s4,train,s05_0train_r0_t39,5,0train,0,39
cross_subject,loso_s4,train,s05_0train_r1_t03,5,0train,1,3
cross_subject,loso_s4,train,s05_0train_r1_t04,5,0train,1,4
cross_subject,loso_s4,train,s05_0train_r1_t05,5,0train,1,5
cross_subject,loso_s4,train,s05_0train_r1_t06,5,0train,1,6
cross_subject,loso_s4,train,s05_0train_r1_t09,5,0train,1,9
cross_subject,loso_s4,train,s05_0train_r1_t11,5,0train,1,11
cross_subject,loso_s4,train,s05_0train_r1_t12,5,0train,1,12
cross_subject,loso_s4,train,s05_0train_r1_t13,5,0train,1,13
cross_subject,loso_s4,train,s05_0train_r1_t15,5,0train,1,15
cross_subject,loso_s4,train,s05_0train_r1_t16,5,0train,1,16
cross_subject,loso_s4,train,s05_0train_r1_t17,5,0train,1,17
cross_subject,loso_s4,train,s05_0train_r1_t18,5,0train,1,18
cross_subject,loso_s4,train,s05_0train_r1_t20,5,0train,1,20
cross_subject,loso_s4,train,s05_0train_r1_t21,5,0train,1,21
cross_subject,loso_s4,train,s05_0train_r1_t25,5,0train,1,25
cross_subject,loso_s4,train,s05_0train_r1_t28,5,0train,1,28
cross_subject,loso_s4,train,s05_0train_r1_t31,5,0train,1,31
cross_subject,loso_s4,train,s05_0train_r1_t32,5,0train,1,32
cross_subject,loso_s4,train,s05_0train_r1_t33,5,0train,1,33
cross_subject,loso_s4,train,s05_0train_r1_t39,5,0train,1,39
cross_subject,loso_s4,train,s05_0train_r1_t41,5,0train,1,41
cross_subject,loso_s4,train,s05_0train_r1_t43,5,0train,1,43
cross_subject,loso_s4,train,s05_0train_r1_t46,5,0train,1,46
cross_subject,loso_s4,train,s05_0train_r1_t48,5,0train,1,48
cross_subject,loso_s4,train,s05_0train_r2_t01,5,0train,2,1
cross_subject,loso_s4,train,s05_0train_r2_t02,5,0train,2,2
cross_subject,loso_s4,train,s05_0train_r2_t04,5,0train,2,4
cross_subject,loso_s4,train,s05_0train_r2_t05,5,0train,2,5
cross_subject,loso_s4,train,s05_0train_r2_t07,5,0train,2,7
cross_subject,loso_s4,train,s05_0train_r2_t09,5,0train,2,9
cross_subject,loso_s4,train,s05_0train_r2_t11,5,0train,2,11
cross_subject,loso_s4,train,s05_0train_r2_t14,5,0train,2,14
cross_subject,loso_s4,train,s05_0train_r2_t16,5,0train,2,16
cross_subject,loso_s4,train,s05_0train_r2_t21,5,0train,2,21
cross_subject,loso_s4,train,s05_0train_r2_t23,5,0train,2,23
cross_subject,loso_s4,train,s05_0train_r2_t25,5,0train,2,25
cross_subject,loso_s4,train,s05_0train_r2_t26,5,0train,2,26
cross_subject,loso_s4,train,s05_0train_r2_t28,5,0train,2,28
cross_subject,loso_s4,train,s05_0train_r2_t29,5,0train,2,29
cross_subject,loso_s4,train,s05_0train_r2_t32,5,0train,2,32
cross_subject,loso_s4,train,s05_0train_r2_t36,5,0train,2,36
cross_subject,loso_s4,train,s05_0train_r2_t37,5,0train,2,37
cross_subject,loso_s4,train,s05_0train_r2_t38,5,0train,2,38
cross_subject,loso_s4,train,s05_0train_r2_t40,5,0train,2,40
cross_subject,loso_s4,train,s05_0train_r2_t43,5,0train,2,43
cross_subject,loso_s4,train,s05_0train_r2_t44,5,0train,2,44
cross_subject,loso_s4,train,s05_0train_r2_t45,5,0train,2,45
cross_subject,loso_s4,train,s05_0train_r2_t48,5,0train,2,48
cross_subject,loso_s4,train,s05_0train_r3_t01,5,0train,3,1
cross_subject,loso_s4,train,s05_0train_r3_t03,5,0train,3,3
cross_subject,loso_s4,train,s05_0train_r3_t07,5,0train,3,7
cross_subject,loso_s4,train,s05_0train_r3_t08,5,0train,3,8
cross_subject,loso_s4,train,s05_0train_r3_t10,5,0train,3,10
cross_subject,loso_s4,train,s05_0train_r3_t14,5,0train,3,14
cross_subject,loso_s4,train,s05_0train_r3_t15,5,0train,3,15
cross_subject,loso_s4,train,s05_0train_r3_t17,5,0train,3,17
cross_subject,loso_s4,train,s05_0train_r3_t19,5,0train,3,19
cross_subject,loso_s4,train,s05_0train_r3_t22,5,0train,3,22
cross_subject,loso_s4,train,s05_0train_r3_t25,5,0train,3,25
cross_subject,loso_s4,train,s05_0train_r3_t26,5,0train,3,26
cross_subject,loso_s4,train,s05_0train_r3_t27,5,0train,3,27
cross_subject,loso_s4,train,s05_0train_r3_t30,5,0train,3,30
cross_subject,loso_s4,train,s05_0train_r3_t31,5,0train,3,31
cross_subject,loso_s4,train,s05_0train_r3_t32,5,0train,3,32
cross_subject,loso_s4,train,s05_0train_r3_t34,5,0train,3,34
cross_subject,loso_s4,train,s05_0train_r3_t35,5,0train,3,35
cross_subject,loso_s4,train,s05_0train_r3_t37,5,0train,3,37
cross_subject,loso_s4,train,s05_0train_r3_t38,5,0train,3,38
cross_subject,loso_s4,train,s05_0train_r3_t40,5,0train,3,40
cross_subject,loso_s4,train,s05_0train_r3_t46,5,0train,3,46
cross_subject,loso_s4,train,s05_0train_r3_t47,5,0train,3,47
cross_subject,loso_s4,train,s05_0train_r3_t48,5,0train,3,48
cross_subject,loso_s4,train,s05_0train_r4_t01,5,0train,4,1
cross_subject,loso_s4,train,s05_0train_r4_t02,5,0train,4,2
cross_subject,loso_s4,train,s05_0train_r4_t03,5,0train,4,3
cross_subject,loso_s4,train,s05_0train_r4_t06,5,0train,4,6
cross_subject,loso_s4,train,s05_0train_r4_t09,5,0train,4,9
cross_subject,loso_s4,train,s05_0train_r4_t11,5,0train,4,11
cross_subject,loso_s4,train,s05_0train_r4_t12,5,0train,4,12
cross_subject,loso_s4,train,s05_0train_r4_t13,5,0train,4,13
cross_subject,loso_s4,train,s05_0train_r4_t16,5,0train,4,16
cross_subject,loso_s4,train,s05_0train_r4_t22,5,0train,4,22
cross_subject,loso_s4,train,s05_0train_r4_t23,5,0train,4,23
cross_subject,loso_s4,train,s05_0train_r4_t25,5,0train,4,25
cross_subject,loso_s4,train,s05_0train_r4_t26,5,0train,4,26
cross_subject,loso_s4,train,s05_0train_r4_t27,5,0train,4,27
cross_subject,loso_s4,train,s05_0train_r4_t28,5,0train,4,28
cross_subject,loso_s4,train,s05_0train_r4_t31,5,0train,4,31
cross_subject,loso_s4,train,s05_0train_r4_t33,5,0train,4,33
cross_subject,loso_s4,train,s05_0train_r4_t35,5,0train,4,35
cross_subject,loso_s4,train,s05_0train_r4_t37,5,0train,4,37
cross_subject,loso_s4,train,s05_0train_r4_t39,5,0train,4,39
cross_subject,loso_s4,train,s05_0train_r4_t40,5,0train,4,40
cross_subject,loso_s4,train,s05_0train_r4_t44,5,0train,4,44
cross_subject,loso_s4,train,s05_0train_r4_t45,5,0train,4,45
cross_subject,loso_s4,train,s05_0train_r4_t47,5,0train,4,47
cross_subject,loso_s4,train,s05_0train_r5_t02,5,0train,5,2
cross_subject,loso_s4,train,s05_0train_r5_t04,5,0train,5,4
cross_subject,loso_s4,train,s05_0train_r5_t06,5,0train,5,6
cross_subject,loso_s4,train,s05_0train_r5_t07,5,0train,5,7
cross_subject,loso_s4,train,s05_0train_r5_t10,5,0train,5,10
cross_subject,loso_s4,train,s05_0train_r5_t12,5,0train,5,12
cross_subject,loso_s4,train,s05_0train_r5_t13,5,0train,5,13
cross_subject,loso_s4,train,s05_0train_r5_t14,5,0train,5,14
cross_subject,loso_s4,train,s05_0train_r5_t15,5,0train,5,15
cross_subject,loso_s4,train,s05_0train_r5_t18,5,0train,5,18
cross_subject,loso_s4,train,s05_0train_r5_t19,5,0train,5,19
cross_subject,loso_s4,train,s05_0train_r5_t20,5,0train,5,20
cross_subject,loso_s4,train,s05_0train_r5_t21,5,0train,5,21
cross_subject,loso_s4,train,s05_0train_r5_t26,5,0train,5,26
cross_subject,loso_s4,train,s05_0train_r5_t27,5,0train,5,27
cross_subject,loso_s4,train,s05_0train_r5_t29,5,0train,5,29
cross_subject,loso_s4,train,s05_0train_r5_t30,5,0train,5,30
cross_subject,loso_s4,train,s05_0train_r5_t32,5,0train,5,32
cross_subject,loso_s4,train,s05_0train_r5_t34,5,0train,5,34
cross_subject,loso_s4,train,s05_0train_r5_t35,5,0train,5,35
cross_subject,loso_s4,train,s05_0train_r5_t36,5,0train,5,36
cross_subject,loso_s4,train,s05_0train_r5_t37,5,0train,5,37
cross_subject,loso_s4,train,s05_0train_r5_t41,5,0train,5,41
cross_subject,loso_s4,train,s05_0train_r5_t47,5,0train,5,47
cross_subject,loso_s4,train,s05_1test_r0_t01,5,1test,0,1
cross_subject,loso_s4,train,s05_1test_r0_t02,5,1test,0,2
cross_subject,loso_s4,train,s05_1test_r0_t03,5,1test,0,3
cross_subject,loso_s4,train,s05_1test_r0_t04,5,1test,0,4
cross_subject,loso_s4,train,s05_1test_r0_t05,5,1test,0,5
cross_subject,loso_s4,train,s05_1test_r0_t06,5,1test,0,6
cross_subject,loso_s4,train,s05_1test_r0_t07,5,1test,0,7
cross_subject,loso_s4,train,s05_1test_r0_t09,5,1test,0,9
cross_subject,loso_s4,train,s05_1test_r0_t11,5,1test,0,11
cross_subject,loso_s4,train,s05_1test_r0_t13,5,1test,0,13
cross_subject,loso_s4,train,s05_1test_r0_t14,5,1test,0,14
cross_subject,loso_s4,train,s05_1test_r0_t20,5,1test,0,20
cross_subject,loso_s4,train,s05_1test_r0_t22,5,1test,0,22
cross_subject,loso_s4,train,s05_1test_r0_t23,5,1test,0,23
cross_subject,loso_s4,train,s05_1test_r0_t24,5,1test,0,24
cross_subject,loso_s4,train,s05_1test_r0_t27,5,1test,0,27
cross_subject,loso_s4,train,s05_1test_r0_t31,5,1test,0,31
cross_subject,loso_s4,train,s05_1test_r0_t32,5,1test,0,32
cross_subject,loso_s4,train,s05_1test_r0_t33,5,1test,0,33
cross_subject,loso_s4,train,s05_1test_r0_t34,5,1test,0,34
cross_subject,loso_s4,train,s05_1test_r0_t35,5,1test,0,35
cross_subject,loso_s4,train,s05_1test_r0_t36,5,1test,0,36
cross_subject,loso_s4,train,s05_1test_r0_t37,5,1test,0,37
cross_subject,loso_s4,train,s05_1test_r0_t39,5,1test,0,39
cross_subject,loso_s4,train,s05_1test_r1_t03,5,1test,1,3
cross_subject,loso_s4,train,s05_1test_r1_t04,5,1test,1,4
cross_subject,loso_s4,train,s05_1test_r1_t05,5,1test,1,5
cross_subject,loso_s4,train,s05_1test_r1_t06,5,1test,1,6
cross_subject,loso_s4,train,s05_1test_r1_t09,5,1test,1,9
cross_subject,loso_s4,train,s05_1test_r1_t11,5,1test,1,11
cross_subject,loso_s4,train,s05_1test_r1_t12,5,1test,1,12
cross_subject,loso_s4,train,s05_1test_r1_t13,5,1test,1,13
cross_subject,loso_s4,train,s05_1test_r1_t15,5,1test,1,15
cross_subject,loso_s4,train,s05_1test_r1_t16,5,1test,1,16
cross_subject,loso_s4,train,s05_1test_r1_t17,5,1test,1,17
cross_subject,loso_s4,train,s05_1test_r1_t18,5,1test,1,18
cross_subject,loso_s4,train,s05_1test_r1_t20,5,1test,1,20
cross_subject,loso_s4,train,s05_1test_r1_t21,5,1test,1,21
cross_subject,loso_s4,train,s05_1test_r1_t25,5,1test,1,25
cross_subject,loso_s4,train,s05_1test_r1_t28,5,1test,1,28
cross_subject,loso_s4,train,s05_1test_r1_t31,5,1test,1,31
cross_subject,loso_s4,train,s05_1test_r1_t32,5,1test,1,32
cross_subject,loso_s4,train,s05_1test_r1_t33,5,1test,1,33
cross_subject,loso_s4,train,s05_1test_r1_t39,5,1test,1,39
cross_subject,loso_s4,train,s05_1test_r1_t41,5,1test,1,41
cross_subject,loso_s4,train,s05_1test_r1_t43,5,1test,1,43
cross_subject,loso_s4,train,s05_1test_r1_t46,5,1test,1,46
cross_subject,loso_s4,train,s05_1test_r1_t48,5,1test,1,48
cross_subject,loso_s4,train,s05_1test_r2_t01,5,1test,2,1
cross_subject,loso_s4,train,s05_1test_r2_t02,5,1test,2,2
cross_subject,loso_s4,train,s05_1test_r2_t04,5,1test,2,4
cross_subject,loso_s4,train,s05_1test_r2_t05,5,1test,2,5
cross_subject,loso_s4,train,s05_1test_r2_t07,5,1test,2,7
cross_subject,loso_s4,train,s05_1test_r2_t09,5,1test,2,9
cross_subject,loso_s4,train,s05_1test_r2_t11,5,1test,2,11
cross_subject,loso_s4,train,s05_1test_r2_t14,5,1test,2,14
cross_subject,loso_s4,train,s05_1test_r2_t16,5,1test,2,16
cross_subject,loso_s4,train,s05_1test_r2_t21,5,1test,2,21
cross_subject,loso_s4,train,s05_1test_r2_t23,5,1test,2,23
cross_subject,loso_s4,train,s05_1test_r2_t25,5,1test,2,25
cross_subject,loso_s4,train,s05_1test_r2_t26,5,1test,2,26
cross_subject,loso_s4,train,s05_1test_r2_t28,5,1test,2,28
cross_subject,loso_s4,train,s05_1test_r2_t29,5,1test,2,29
cross_subject,loso_s4,train,s05_1test_r2_t32,5,1test,2,32
cross_subject,loso_s4,train,s05_1test_r2_t36,5,1test,2,36
cross_subject,loso_s4,train,s05_1test_r2_t37,5,1test,2,37
cross_subject,loso_s4,train,s05_1test_r2_t38,5,1test,2,38
cross_subject,loso_s4,train,s05_1test_r2_t40,5,1test,2,40
cross_subject,loso_s4,train,s05_1test_r2_t43,5,1test,2,43
cross_subject,loso_s4,train,s05_1test_r2_t44,5,1test,2,44
cross_subject,loso_s4,train,s05_1test_r2_t45,5,1test,2,45
cross_subject,loso_s4,train,s05_1test_r2_t48,5,1test,2,48
cross_subject,loso_s4,train,s05_1test_r3_t01,5,1test,3,1
cross_subject,loso_s4,train,s05_1test_r3_t03,5,1test,3,3
cross_subject,loso_s4,train,s05_1test_r3_t07,5,1test,3,7
cross_subject,loso_s4,train,s05_1test_r3_t08,5,1test,3,8
cross_subject,loso_s4,train,s05_1test_r3_t10,5,1test,3,10
cross_subject,loso_s4,train,s05_1test_r3_t14,5,1test,3,14
cross_subject,loso_s4,train,s05_1test_r3_t15,5,1test,3,15
cross_subject,loso_s4,train,s05_1test_r3_t17,5,1test,3,17
cross_subject,loso_s4,train,s05_1test_r3_t19,5,1test,3,19
cross_subject,loso_s4,train,s05_1test_r3_t22,5,1test,3,22
cross_subject,loso_s4,train,s05_1test_r3_t25,5,1test,3,25
cross_subject,loso_s4,train,s05_1test_r3_t26,5,1test,3,26
cross_subject,loso_s4,train,s05_1test_r3_t27,5,1test,3,27
cross_subject,loso_s4,train,s05_1test_r3_t30,5,1test,3,30
cross_subject,loso_s4,train,s05_1test_r3_t31,5,1test,3,31
cross_subject,loso_s4,train,s05_1test_r3_t32,5,1test,3,32
cross_subject,loso_s4,train,s05_1test_r3_t34,5,1test,3,34
cross_subject,loso_s4,train,s05_1test_r3_t35,5,1test,3,35
cross_subject,loso_s4,train,s05_1test_r3_t37,5,1test,3,37
cross_subject,loso_s4,train,s05_1test_r3_t38,5,1test,3,38
cross_subject,loso_s4,train,s05_1test_r3_t40,5,1test,3,40
cross_subject,loso_s4,train,s05_1test_r3_t46,5,1test,3,46
cross_subject,loso_s4,train,s05_1test_r3_t47,5,1test,3,47
cross_subject,loso_s4,train,s05_1test_r3_t48,5,1test,3,48
cross_subject,loso_s4,train,s05_1test_r4_t01,5,1test,4,1
cross_subject,loso_s4,train,s05_1test_r4_t02,5,1test,4,2
cross_subject,loso_s4,train,s05_1test_r4_t03,5,1test,4,3
cross_subject,loso_s4,train,s05_1test_r4_t06,5,1test,4,6
cross_subject,loso_s4,train,s05_1test_r4_t09,5,1test,4,9
cross_subject,loso_s4,train,s05_1test_r4_t11,5,1test,4,11
cross_subject,loso_s4,train,s05_1test_r4_t12,5,1test,4,12
cross_subject,loso_s4,train,s05_1test_r4_t13,5,1test,4,13
cross_subject,loso_s4,train,s05_1test_r4_t16,5,1test,4,16
cross_subject,loso_s4,train,s05_1test_r4_t22,5,1test,4,22
cross_subject,loso_s4,train,s05_1test_r4_t23,5,1test,4,23
cross_subject,loso_s4,train,s05_1test_r4_t25,5,1test,4,25
cross_subject,loso_s4,train,s05_1test_r4_t26,5,1test,4,26
cross_subject,loso_s4,train,s05_1test_r4_t27,5,1test,4,27
cross_subject,loso_s4,train,s05_1test_r4_t28,5,1test,4,28
cross_subject,loso_s4,train,s05_1test_r4_t31,5,1test,4,31
cross_subject,loso_s4,train,s05_1test_r4_t33,5,1test,4,33
cross_subject,loso_s4,train,s05_1test_r4_t35,5,1test,4,35
cross_subject,loso_s4,train,s05_1test_r4_t37,5,1test,4,37
cross_subject,loso_s4,train,s05_1test_r4_t39,5,1test,4,39
cross_subject,loso_s4,train,s05_1test_r4_t40,5,1test,4,40
cross_subject,loso_s4,train,s05_1test_r4_t44,5,1test,4,44
cross_subject,loso_s4,train,s05_1test_r4_t45,5,1test,4,45
cross_subject,loso_s4,train,s05_1test_r4_t47,5,1test,4,47
cross_subject,loso_s4,train,s05_1test_r5_t02,5,1test,5,2
cross_subject,loso_s4,train,s05_1test_r5_t04,5,1test,5,4
cross_subject,loso_s4,train,s05_1test_r5_t06,5,1test,5,6
cross_subject,loso_s4,train,s05_1test_r5_t07,5,1test,5,7
cross_subject,loso_s4,train,s05_1test_r5_t10,5,1test,5,10
cross_subject,loso_s4,train,s05_1test_r5_t12,5,1test,5,12
cross_subject,loso_s4,train,s05_1test_r5_t13,5,1test,5,13
cross_subject,loso_s4,train,s05_1test_r5_t14,5,1test,5,14
cross_subject,loso_s4,train,s05_1test_r5_t15,5,1test,5,15
