fold_id,training_policy,role,sample_id,subject,artifact_flagged
loso_s4,expert_clean_only,test_flagged,s04_1test_r4_t37,4,True
loso_s4,expert_clean_only,test_flagged,s04_1test_r5_t03,4,True
loso_s4,expert_clean_only,test_flagged,s04_1test_r5_t18,4,True
loso_s4,expert_clean_only,test_flagged,s04_1test_r5_t40,4,True
loso_s4,all_trials,train,s01_0train_r0_t03,1,False
loso_s4,all_trials,train,s01_0train_r0_t04,1,False
loso_s4,all_trials,train,s01_0train_r0_t05,1,False
loso_s4,all_trials,train,s01_0train_r0_t06,1,False
loso_s4,all_trials,train,s01_0train_r0_t09,1,False
loso_s4,all_trials,train,s01_0train_r0_t11,1,False
loso_s4,all_trials,train,s01_0train_r0_t12,1,False
loso_s4,all_trials,train,s01_0train_r0_t13,1,False
loso_s4,all_trials,train,s01_0train_r0_t15,1,False
loso_s4,all_trials,train,s01_0train_r0_t16,1,False
loso_s4,all_trials,train,s01_0train_r0_t17,1,False
loso_s4,all_trials,train,s01_0train_r0_t18,1,False
loso_s4,all_trials,train,s01_0train_r0_t20,1,False
loso_s4,all_trials,train,s01_0train_r0_t21,1,False
loso_s4,all_trials,train,s01_0train_r0_t25,1,False
loso_s4,all_trials,train,s01_0train_r0_t28,1,False
loso_s4,all_trials,train,s01_0train_r0_t31,1,False
loso_s4,all_trials,train,s01_0train_r0_t32,1,False
loso_s4,all_trials,train,s01_0train_r0_t33,1,False
loso_s4,all_trials,train,s01_0train_r0_t39,1,False
loso_s4,all_trials,train,s01_0train_r0_t41,1,False
loso_s4,all_trials,train,s01_0train_r0_t43,1,False
loso_s4,all_trials,train,s01_0train_r0_t46,1,True
loso_s4,all_trials,train,s01_0train_r0_t48,1,False
loso_s4,all_trials,train,s01_0train_r1_t01,1,False
loso_s4,all_trials,train,s01_0train_r1_t02,1,False
loso_s4,all_trials,train,s01_0train_r1_t04,1,False
loso_s4,all_trials,train,s01_0train_r1_t05,1,True
loso_s4,all_trials,train,s01_0train_r1_t07,1,False
loso_s4,all_trials,train,s01_0train_r1_t09,1,True
loso_s4,all_trials,train,s01_0train_r1_t11,1,False
loso_s4,all_trials,train,s01_0train_r1_t14,1,False
loso_s4,all_trials,train,s01_0train_r1_t16,1,False
loso_s4,all_trials,train,s01_0train_r1_t21,1,False
loso_s4,all_trials,train,s01_0train_r1_t23,1,False
loso_s4,all_trials,train,s01_0train_r1_t25,1,False
loso_s4,all_trials,train,s01_0train_r1_t26,1,False
loso_s4,all_trials,train,s01_0train_r1_t28,1,False
loso_s4,all_trials,train,s01_0train_r1_t29,1,False
loso_s4,all_trials,train,s01_0train_r1_t32,1,False
loso_s4,all_trials,train,s01_0train_r1_t36,1,False
loso_s4,all_trials,train,s01_0train_r1_t37,1,False
loso_s4,all_trials,train,s01_0train_r1_t38,1,False
loso_s4,all_trials,train,s01_0train_r1_t40,1,False
loso_s4,all_trials,train,s01_0train_r1_t43,1,False
loso_s4,all_trials,train,s01_0train_r1_t44,1,False
loso_s4,all_trials,train,s01_0train_r1_t45,1,False
loso_s4,all_trials,train,s01_0train_r1_t48,1,False
loso_s4,all_trials,train,s01_0train_r2_t01,1,False
loso_s4,all_trials,train,s01_0train_r2_t03,1,True
loso_s4,all_trials,train,s01_0train_r2_t07,1,False
loso_s4,all_trials,train,s01_0train_r2_t08,1,False
loso_s4,all_trials,train,s01_0train_r2_t10,1,False
loso_s4,all_trials,train,s01_0train_r2_t14,1,False
loso_s4,all_trials,train,s01_0train_r2_t15,1,False
loso_s4,all_trials,train,s01_0train_r2_t17,1,False
loso_s4,all_trials,train,s01_0train_r2_t19,1,False
loso_s4,all_trials,train,s01_0train_r2_t22,1,False
loso_s4,all_trials,train,s01_0train_r2_t25,1,False
loso_s4,all_trials,train,s01_0train_r2_t26,1,False
loso_s4,all_trials,train,s01_0train_r2_t27,1,False
loso_s4,all_trials,train,s01_0train_r2_t30,1,False
loso_s4,all_trials,train,s01_0train_r2_t31,1,False
loso_s4,all_trials,train,s01_0train_r2_t32,1,False
loso_s4,all_trials,train,s01_0train_r2_t34,1,False
loso_s4,all_trials,train,s01_0train_r2_t35,1,False
loso_s4,all_trials,train,s01_0train_r2_t37,1,False
loso_s4,all_trials,train,s01_0train_r2_t38,1,False
loso_s4,all_trials,train,s01_0train_r2_t40,1,False
loso_s4,all_trials,train,s01_0train_r2_t46,1,False
loso_s4,all_trials,train,s01_0train_r2_t47,1,False
loso_s4,all_trials,train,s01_0train_r2_t48,1,False
loso_s4,all_trials,train,s01_0train_r3_t01,1,False
loso_s4,all_trials,train,s01_0train_r3_t02,1,False
loso_s4,all_trials,train,s01_0train_r3_t03,1,False
loso_s4,all_trials,train,s01_0train_r3_t06,1,False
loso_s4,all_trials,train,s01_0train_r3_t09,1,False
loso_s4,all_trials,train,s01_0train_r3_t11,1,False
loso_s4,all_trials,train,s01_0train_r3_t12,1,False
loso_s4,all_trials,train,s01_0train_r3_t13,1,False
loso_s4,all_trials,train,s01_0train_r3_t16,1,False
loso_s4,all_trials,train,s01_0train_r3_t22,1,False
loso_s4,all_trials,train,s01_0train_r3_t23,1,False
loso_s4,all_trials,train,s01_0train_r3_t25,1,False
loso_s4,all_trials,train,s01_0train_r3_t26,1,False
loso_s4,all_trials,train,s01_0train_r3_t27,1,False
loso_s4,all_trials,train,s01_0train_r3_t28,1,False
loso_s4,all_trials,train,s01_0train_r3_t31,1,False
loso_s4,all_trials,train,s01_0train_r3_t33,1,False
loso_s4,all_trials,train,s01_0train_r3_t35,1,False
loso_s4,all_trials,train,s01_0train_r3_t37,1,False
loso_s4,all_trials,train,s01_0train_r3_t39,1,False
loso_s4,all_trials,train,s01_0train_r3_t40,1,False
loso_s4,all_trials,train,s01_0train_r3_t44,1,False
loso_s4,all_trials,train,s01_0train_r3_t45,1,False
loso_s4,all_trials,train,s01_0train_r3_t47,1,False
loso_s4,all_trials,train,s01_0train_r4_t02,1,False
loso_s4,all_trials,train,s01_0train_r4_t04,1,False
loso_s4,all_trials,train,s01_0train_r4_t06,1,False
loso_s4,all_trials,train,s01_0train_r4_t07,1,False
loso_s4,all_trials,train,s01_0train_r4_t10,1,False
loso_s4,all_trials,train,s01_0train_r4_t12,1,False
loso_s4,all_trials,train,s01_0train_r4_t13,1,False
loso_s4,all_trials,train,s01_0train_r4_t14,1,False
loso_s4,all_trials,train,s01_0train_r4_t15,1,False
loso_s4,all_trials,train,s01_0train_r4_t18,1,False
loso_s4,all_trials,train,s01_0train_r4_t19,1,False
loso_s4,all_trials,train,s01_0train_r4_t20,1,False
loso_s4,all_trials,train,s01_0train_r4_t21,1,False
loso_s4,all_trials,train,s01_0train_r4_t26,1,False
loso_s4,all_trials,train,s01_0train_r4_t27,1,False
loso_s4,all_trials,train,s01_0train_r4_t29,1,False
loso_s4,all_trials,train,s01_0train_r4_t30,1,False
loso_s4,all_trials,train,s01_0train_r4_t32,1,False
loso_s4,all_trials,train,s01_0train_r4_t34,1,False
loso_s4,all_trials,train,s01_0train_r4_t35,1,False
loso_s4,all_trials,train,s01_0train_r4_t36,1,False
loso_s4,all_trials,train,s01_0train_r4_t37,1,False
loso_s4,all_trials,train,s01_0train_r4_t41,1,False
loso_s4,all_trials,train,s01_0train_r4_t47,1,False
loso_s4,all_trials,train,s01_0train_r5_t01,1,False
loso_s4,all_trials,train,s01_0train_r5_t03,1,False
loso_s4,all_trials,train,s01_0train_r5_t10,1,False
loso_s4,all_trials,train,s01_0train_r5_t13,1,False
loso_s4,all_trials,train,s01_0train_r5_t14,1,False
loso_s4,all_trials,train,s01_0train_r5_t15,1,True
loso_s4,all_trials,train,s01_0train_r5_t16,1,False
loso_s4,all_trials,train,s01_0train_r5_t18,1,False
loso_s4,all_trials,train,s01_0train_r5_t22,1,False
loso_s4,all_trials,train,s01_0train_r5_t24,1,False
loso_s4,all_trials,train,s01_0train_r5_t26,1,False
loso_s4,all_trials,train,s01_0train_r5_t29,1,False
loso_s4,all_trials,train,s01_0train_r5_t31,1,False
loso_s4,all_trials,train,s01_0train_r5_t32,1,False
loso_s4,all_trials,train,s01_0train_r5_t33,1,False
loso_s4,all_trials,train,s01_0train_r5_t34,1,False
loso_s4,all_trials,train,s01_0train_r5_t36,1,False
loso_s4,all_trials,train,s01_0train_r5_t40,1,False
loso_s4,all_trials,train,s01_0train_r5_t42,1,False
loso_s4,all_trials,train,s01_0train_r5_t43,1,False
loso_s4,all_trials,train,s01_0train_r5_t44,1,False
loso_s4,all_trials,train,s01_0train_r5_t46,1,False
loso_s4,all_trials,train,s01_0train_r5_t47,1,False
loso_s4,all_trials,train,s01_0train_r5_t48,1,True
loso_s4,all_trials,train,s01_1test_r0_t01,1,False
loso_s4,all_trials,train,s01_1test_r0_t02,1,False
loso_s4,all_trials,train,s01_1test_r0_t03,1,False
loso_s4,all_trials,train,s01_1test_r0_t04,1,False
loso_s4,all_trials,train,s01_1test_r0_t05,1,False
loso_s4,all_trials,train,s01_1test_r0_t06,1,False
loso_s4,all_trials,train,s01_1test_r0_t07,1,False
loso_s4,all_trials,train,s01_1test_r0_t09,1,False
loso_s4,all_trials,train,s01_1test_r0_t11,1,False
loso_s4,all_trials,train,s01_1test_r0_t13,1,False
loso_s4,all_trials,train,s01_1test_r0_t14,1,False
loso_s4,all_trials,train,s01_1test_r0_t20,1,True
loso_s4,all_trials,train,s01_1test_r0_t22,1,False
loso_s4,all_trials,train,s01_1test_r0_t23,1,False
loso_s4,all_trials,train,s01_1test_r0_t24,1,False
loso_s4,all_trials,train,s01_1test_r0_t27,1,False
loso_s4,all_trials,train,s01_1test_r0_t31,1,False
loso_s4,all_trials,train,s01_1test_r0_t32,1,False
loso_s4,all_trials,train,s01_1test_r0_t33,1,False
loso_s4,all_trials,train,s01_1test_r0_t34,1,True
loso_s4,all_trials,train,s01_1test_r0_t35,1,False
loso_s4,all_trials,train,s01_1test_r0_t36,1,False
loso_s4,all_trials,train,s01_1test_r0_t37,1,False
loso_s4,all_trials,train,s01_1test_r0_t39,1,False
loso_s4,all_trials,train,s01_1test_r1_t03,1,False
loso_s4,all_trials,train,s01_1test_r1_t04,1,False
loso_s4,all_trials,train,s01_1test_r1_t05,1,False
loso_s4,all_trials,train,s01_1test_r1_t06,1,False
loso_s4,all_trials,train,s01_1test_r1_t09,1,False
loso_s4,all_trials,train,s01_1test_r1_t11,1,False
loso_s4,all_trials,train,s01_1test_r1_t12,1,False
loso_s4,all_trials,train,s01_1test_r1_t13,1,False
loso_s4,all_trials,train,s01_1test_r1_t15,1,False
loso_s4,all_trials,train,s01_1test_r1_t16,1,False
loso_s4,all_trials,train,s01_1test_r1_t17,1,False
loso_s4,all_trials,train,s01_1test_r1_t18,1,False
loso_s4,all_trials,train,s01_1test_r1_t20,1,False
loso_s4,all_trials,train,s01_1test_r1_t21,1,True
loso_s4,all_trials,train,s01_1test_r1_t25,1,False
loso_s4,all_trials,train,s01_1test_r1_t28,1,False
loso_s4,all_trials,train,s01_1test_r1_t31,1,False
loso_s4,all_trials,train,s01_1test_r1_t32,1,False
loso_s4,all_trials,train,s01_1test_r1_t33,1,False
loso_s4,all_trials,train,s01_1test_r1_t39,1,False
loso_s4,all_trials,train,s01_1test_r1_t41,1,False
loso_s4,all_trials,train,s01_1test_r1_t43,1,False
loso_s4,all_trials,train,s01_1test_r1_t46,1,False
loso_s4,all_trials,train,s01_1test_r1_t48,1,False
loso_s4,all_trials,train,s01_1test_r2_t01,1,False
loso_s4,all_trials,train,s01_1test_r2_t02,1,False
loso_s4,all_trials,train,s01_1test_r2_t04,1,False
loso_s4,all_trials,train,s01_1test_r2_t05,1,False
loso_s4,all_trials,train,s01_1test_r2_t07,1,False
loso_s4,all_trials,train,s01_1test_r2_t09,1,False
loso_s4,all_trials,train,s01_1test_r2_t11,1,False
loso_s4,all_trials,train,s01_1test_r2_t14,1,False
loso_s4,all_trials,train,s01_1test_r2_t16,1,False
loso_s4,all_trials,train,s01_1test_r2_t21,1,False
loso_s4,all_trials,train,s01_1test_r2_t23,1,False
loso_s4,all_trials,train,s01_1test_r2_t25,1,False
loso_s4,all_trials,train,s01_1test_r2_t26,1,False
loso_s4,all_trials,train,s01_1test_r2_t28,1,False
loso_s4,all_trials,train,s01_1test_r2_t29,1,False
loso_s4,all_trials,train,s01_1test_r2_t32,1,False
loso_s4,all_trials,train,s01_1test_r2_t36,1,False
loso_s4,all_trials,train,s01_1test_r2_t37,1,False
loso_s4,all_trials,train,s01_1test_r2_t38,1,False
loso_s4,all_trials,train,s01_1test_r2_t40,1,False
loso_s4,all_trials,train,s01_1test_r2_t43,1,False
loso_s4,all_trials,train,s01_1test_r2_t44,1,False
loso_s4,all_trials,train,s01_1test_r2_t45,1,False
loso_s4,all_trials,train,s01_1test_r2_t48,1,False
loso_s4,all_trials,train,s01_1test_r3_t01,1,False
loso_s4,all_trials,train,s01_1test_r3_t03,1,False
loso_s4,all_trials,train,s01_1test_r3_t07,1,False
loso_s4,all_trials,train,s01_1test_r3_t08,1,False
loso_s4,all_trials,train,s01_1test_r3_t10,1,False
loso_s4,all_trials,train,s01_1test_r3_t14,1,False
loso_s4,all_trials,train,s01_1test_r3_t15,1,False
loso_s4,all_trials,train,s01_1test_r3_t17,1,False
loso_s4,all_trials,train,s01_1test_r3_t19,1,False
loso_s4,all_trials,train,s01_1test_r3_t22,1,False
loso_s4,all_trials,train,s01_1test_r3_t25,1,False
loso_s4,all_trials,train,s01_1test_r3_t26,1,False
loso_s4,all_trials,train,s01_1test_r3_t27,1,False
loso_s4,all_trials,train,s01_1test_r3_t30,1,False
loso_s4,all_trials,train,s01_1test_r3_t31,1,False
loso_s4,all_trials,train,s01_1test_r3_t32,1,False
loso_s4,all_trials,train,s01_1test_r3_t34,1,False
loso_s4,all_trials,train,s01_1test_r3_t35,1,False
loso_s4,all_trials,train,s01_1test_r3_t37,1,False
loso_s4,all_trials,train,s01_1test_r3_t38,1,False
loso_s4,all_trials,train,s01_1test_r3_t40,1,False
loso_s4,all_trials,train,s01_1test_r3_t46,1,False
loso_s4,all_trials,train,s01_1test_r3_t47,1,False
loso_s4,all_trials,train,s01_1test_r3_t48,1,False
loso_s4,all_trials,train,s01_1test_r4_t01,1,False
loso_s4,all_trials,train,s01_1test_r4_t02,1,False
loso_s4,all_trials,train,s01_1test_r4_t03,1,False
loso_s4,all_trials,train,s01_1test_r4_t06,1,False
loso_s4,all_trials,train,s01_1test_r4_t09,1,False
loso_s4,all_trials,train,s01_1test_r4_t11,1,False
loso_s4,all_trials,train,s01_1test_r4_t12,1,False
loso_s4,all_trials,train,s01_1test_r4_t13,1,False
loso_s4,all_trials,train,s01_1test_r4_t16,1,False
loso_s4,all_trials,train,s01_1test_r4_t22,1,False
loso_s4,all_trials,train,s01_1test_r4_t23,1,False
loso_s4,all_trials,train,s01_1test_r4_t25,1,False
loso_s4,all_trials,train,s01_1test_r4_t26,1,False
loso_s4,all_trials,train,s01_1test_r4_t27,1,False
loso_s4,all_trials,train,s01_1test_r4_t28,1,False
loso_s4,all_trials,train,s01_1test_r4_t31,1,False
loso_s4,all_trials,train,s01_1test_r4_t33,1,False
loso_s4,all_trials,train,s01_1test_r4_t35,1,False
loso_s4,all_trials,train,s01_1test_r4_t37,1,False
loso_s4,all_trials,train,s01_1test_r4_t39,1,False
loso_s4,all_trials,train,s01_1test_r4_t40,1,False
loso_s4,all_trials,train,s01_1test_r4_t44,1,False
loso_s4,all_trials,train,s01_1test_r4_t45,1,False
loso_s4,all_trials,train,s01_1test_r4_t47,1,False
loso_s4,all_trials,train,s01_1test_r5_t02,1,False
loso_s4,all_trials,train,s01_1test_r5_t04,1,False
loso_s4,all_trials,train,s01_1test_r5_t06,1,False
loso_s4,all_trials,train,s01_1test_r5_t07,1,False
loso_s4,all_trials,train,s01_1test_r5_t10,1,False
loso_s4,all_trials,train,s01_1test_r5_t12,1,False
loso_s4,all_trials,train,s01_1test_r5_t13,1,False
loso_s4,all_trials,train,s01_1test_r5_t14,1,False
loso_s4,all_trials,train,s01_1test_r5_t15,1,False
loso_s4,all_trials,train,s01_1test_r5_t18,1,False
loso_s4,all_trials,train,s01_1test_r5_t19,1,False
loso_s4,all_trials,train,s01_1test_r5_t20,1,False
loso_s4,all_trials,train,s01_1test_r5_t21,1,False
loso_s4,all_trials,train,s01_1test_r5_t26,1,False
loso_s4,all_trials,train,s01_1test_r5_t27,1,False
loso_s4,all_trials,train,s01_1test_r5_t29,1,False
loso_s4,all_trials,train,s01_1test_r5_t30,1,False
loso_s4,all_trials,train,s01_1test_r5_t32,1,False
loso_s4,all_trials,train,s01_1test_r5_t34,1,False
loso_s4,all_trials,train,s01_1test_r5_t35,1,False
loso_s4,all_trials,train,s01_1test_r5_t36,1,False
loso_s4,all_trials,train,s01_1test_r5_t37,1,False
loso_s4,all_trials,train,s01_1test_r5_t41,1,False
loso_s4,all_trials,train,s01_1test_r5_t47,1,False
loso_s4,all_trials,train,s02_0train_r0_t01,2,False
loso_s4,all_trials,train,s02_0train_r0_t02,2,False
loso_s4,all_trials,train,s02_0train_r0_t03,2,False
loso_s4,all_trials,train,s02_0train_r0_t04,2,False
loso_s4,all_trials,train,s02_0train_r0_t05,2,False
loso_s4,all_trials,train,s02_0train_r0_t06,2,False
loso_s4,all_trials,train,s02_0train_r0_t07,2,False
loso_s4,all_trials,train,s02_0train_r0_t09,2,False
loso_s4,all_trials,train,s02_0train_r0_t11,2,False
loso_s4,all_trials,train,s02_0train_r0_t13,2,False
loso_s4,all_trials,train,s02_0train_r0_t14,2,False
loso_s4,all_trials,train,s02_0train_r0_t20,2,False
loso_s4,all_trials,train,s02_0train_r0_t22,2,False
loso_s4,all_trials,train,s02_0train_r0_t23,2,False
loso_s4,all_trials,train,s02_0train_r0_t24,2,False
loso_s4,all_trials,train,s02_0train_r0_t27,2,False
loso_s4,all_trials,train,s02_0train_r0_t31,2,False
loso_s4,all_trials,train,s02_0train_r0_t32,2,False
loso_s4,all_trials,train,s02_0train_r0_t33,2,False
loso_s4,all_trials,train,s02_0train_r0_t34,2,False
loso_s4,all_trials,train,s02_0train_r0_t35,2,False
loso_s4,all_trials,train,s02_0train_r0_t36,2,False
loso_s4,all_trials,train,s02_0train_r0_t37,2,False
loso_s4,all_trials,train,s02_0train_r0_t39,2,False
loso_s4,all_trials,train,s02_0train_r1_t03,2,False
loso_s4,all_trials,train,s02_0train_r1_t04,2,False
loso_s4,all_trials,train,s02_0train_r1_t05,2,False
loso_s4,all_trials,train,s02_0train_r1_t06,2,False
loso_s4,all_trials,train,s02_0train_r1_t09,2,False
loso_s4,all_trials,train,s02_0train_r1_t11,2,False
loso_s4,all_trials,train,s02_0train_r1_t12,2,False
loso_s4,all_trials,train,s02_0train_r1_t13,2,False
loso_s4,all_trials,train,s02_0train_r1_t15,2,False
loso_s4,all_trials,train,s02_0train_r1_t16,2,False
loso_s4,all_trials,train,s02_0train_r1_t17,2,False
loso_s4,all_trials,train,s02_0train_r1_t18,2,False
loso_s4,all_trials,train,s02_0train_r1_t20,2,False
loso_s4,all_trials,train,s02_0train_r1_t21,2,False
loso_s4,all_trials,train,s02_0train_r1_t25,2,False
loso_s4,all_trials,train,s02_0train_r1_t28,2,False
loso_s4,all_trials,train,s02_0train_r1_t31,2,False
loso_s4,all_trials,train,s02_0train_r1_t32,2,False
loso_s4,all_trials,train,s02_0train_r1_t33,2,False
loso_s4,all_trials,train,s02_0train_r1_t39,2,False
loso_s4,all_trials,train,s02_0train_r1_t41,2,False
loso_s4,all_trials,train,s02_0train_r1_t43,2,False
loso_s4,all_trials,train,s02_0train_r1_t46,2,False
loso_s4,all_trials,train,s02_0train_r1_t48,2,False
loso_s4,all_trials,train,s02_0train_r2_t01,2,True
loso_s4,all_trials,train,s02_0train_r2_t02,2,False
loso_s4,all_trials,train,s02_0train_r2_t04,2,False
loso_s4,all_trials,train,s02_0train_r2_t05,2,False
loso_s4,all_trials,train,s02_0train_r2_t07,2,False
loso_s4,all_trials,train,s02_0train_r2_t09,2,False
loso_s4,all_trials,train,s02_0train_r2_t11,2,False
loso_s4,all_trials,train,s02_0train_r2_t14,2,False
loso_s4,all_trials,train,s02_0train_r2_t16,2,False
loso_s4,all_trials,train,s02_0train_r2_t21,2,False
loso_s4,all_trials,train,s02_0train_r2_t23,2,False
loso_s4,all_trials,train,s02_0train_r2_t25,2,False
loso_s4,all_trials,train,s02_0train_r2_t26,2,False
loso_s4,all_trials,train,s02_0train_r2_t28,2,False
loso_s4,all_trials,train,s02_0train_r2_t29,2,False
loso_s4,all_trials,train,s02_0train_r2_t32,2,False
loso_s4,all_trials,train,s02_0train_r2_t36,2,False
loso_s4,all_trials,train,s02_0train_r2_t37,2,False
loso_s4,all_trials,train,s02_0train_r2_t38,2,False
loso_s4,all_trials,train,s02_0train_r2_t40,2,False
loso_s4,all_trials,train,s02_0train_r2_t43,2,False
loso_s4,all_trials,train,s02_0train_r2_t44,2,False
loso_s4,all_trials,train,s02_0train_r2_t45,2,False
loso_s4,all_trials,train,s02_0train_r2_t48,2,False
loso_s4,all_trials,train,s02_0train_r3_t01,2,False
loso_s4,all_trials,train,s02_0train_r3_t03,2,False
loso_s4,all_trials,train,s02_0train_r3_t07,2,False
loso_s4,all_trials,train,s02_0train_r3_t08,2,False
loso_s4,all_trials,train,s02_0train_r3_t10,2,False
loso_s4,all_trials,train,s02_0train_r3_t14,2,False
loso_s4,all_trials,train,s02_0train_r3_t15,2,False
loso_s4,all_trials,train,s02_0train_r3_t17,2,False
loso_s4,all_trials,train,s02_0train_r3_t19,2,False
loso_s4,all_trials,train,s02_0train_r3_t22,2,False
loso_s4,all_trials,train,s02_0train_r3_t25,2,False
loso_s4,all_trials,train,s02_0train_r3_t26,2,False
loso_s4,all_trials,train,s02_0train_r3_t27,2,False
loso_s4,all_trials,train,s02_0train_r3_t30,2,False
loso_s4,all_trials,train,s02_0train_r3_t31,2,False
loso_s4,all_trials,train,s02_0train_r3_t32,2,False
loso_s4,all_trials,train,s02_0train_r3_t34,2,False
loso_s4,all_trials,train,s02_0train_r3_t35,2,False
loso_s4,all_trials,train,s02_0train_r3_t37,2,False
loso_s4,all_trials,train,s02_0train_r3_t38,2,False
loso_s4,all_trials,train,s02_0train_r3_t40,2,True
loso_s4,all_trials,train,s02_0train_r3_t46,2,False
loso_s4,all_trials,train,s02_0train_r3_t47,2,False
loso_s4,all_trials,train,s02_0train_r3_t48,2,False
loso_s4,all_trials,train,s02_0train_r4_t01,2,False
loso_s4,all_trials,train,s02_0train_r4_t02,2,False
loso_s4,all_trials,train,s02_0train_r4_t03,2,False
loso_s4,all_trials,train,s02_0train_r4_t06,2,False
loso_s4,all_trials,train,s02_0train_r4_t09,2,False
loso_s4,all_trials,train,s02_0train_r4_t11,2,False
loso_s4,all_trials,train,s02_0train_r4_t12,2,False
loso_s4,all_trials,train,s02_0train_r4_t13,2,False
loso_s4,all_trials,train,s02_0train_r4_t16,2,False
loso_s4,all_trials,train,s02_0train_r4_t22,2,False
loso_s4,all_trials,train,s02_0train_r4_t23,2,False
loso_s4,all_trials,train,s02_0train_r4_t25,2,False
loso_s4,all_trials,train,s02_0train_r4_t26,2,False
loso_s4,all_trials,train,s02_0train_r4_t27,2,False
loso_s4,all_trials,train,s02_0train_r4_t28,2,False
loso_s4,all_trials,train,s02_0train_r4_t31,2,False
loso_s4,all_trials,train,s02_0train_r4_t33,2,False
loso_s4,all_trials,train,s02_0train_r4_t35,2,False
loso_s4,all_trials,train,s02_0train_r4_t37,2,True
loso_s4,all_trials,train,s02_0train_r4_t39,2,False
loso_s4,all_trials,train,s02_0train_r4_t40,2,False
loso_s4,all_trials,train,s02_0train_r4_t44,2,False
loso_s4,all_trials,train,s02_0train_r4_t45,2,False
loso_s4,all_trials,train,s02_0train_r4_t47,2,True
loso_s4,all_trials,train,s02_0train_r5_t02,2,True
loso_s4,all_trials,train,s02_0train_r5_t04,2,False
loso_s4,all_trials,train,s02_0train_r5_t06,2,False
loso_s4,all_trials,train,s02_0train_r5_t07,2,False
loso_s4,all_trials,train,s02_0train_r5_t10,2,False
loso_s4,all_trials,train,s02_0train_r5_t12,2,False
loso_s4,all_trials,train,s02_0train_r5_t13,2,False
loso_s4,all_trials,train,s02_0train_r5_t14,2,False
loso_s4,all_trials,train,s02_0train_r5_t15,2,True
loso_s4,all_trials,train,s02_0train_r5_t18,2,False
loso_s4,all_trials,train,s02_0train_r5_t19,2,False
loso_s4,all_trials,train,s02_0train_r5_t20,2,False
loso_s4,all_trials,train,s02_0train_r5_t21,2,False
loso_s4,all_trials,train,s02_0train_r5_t26,2,False
loso_s4,all_trials,train,s02_0train_r5_t27,2,False
loso_s4,all_trials,train,s02_0train_r5_t29,2,True
loso_s4,all_trials,train,s02_0train_r5_t30,2,False
loso_s4,all_trials,train,s02_0train_r5_t32,2,False
loso_s4,all_trials,train,s02_0train_r5_t34,2,False
loso_s4,all_trials,train,s02_0train_r5_t35,2,True
loso_s4,all_trials,train,s02_0train_r5_t36,2,False
loso_s4,all_trials,train,s02_0train_r5_t37,2,False
loso_s4,all_trials,train,s02_0train_r5_t41,2,False
loso_s4,all_trials,train,s02_0train_r5_t47,2,False
loso_s4,all_trials,train,s02_1test_r0_t01,2,False
loso_s4,all_trials,train,s02_1test_r0_t02,2,False
loso_s4,all_trials,train,s02_1test_r0_t03,2,False
loso_s4,all_trials,train,s02_1test_r0_t04,2,False
loso_s4,all_trials,train,s02_1test_r0_t05,2,False
loso_s4,all_trials,train,s02_1test_r0_t06,2,False
loso_s4,all_trials,train,s02_1test_r0_t07,2,False
loso_s4,all_trials,train,s02_1test_r0_t09,2,False
loso_s4,all_trials,train,s02_1test_r0_t11,2,False
loso_s4,all_trials,train,s02_1test_r0_t13,2,False
loso_s4,all_trials,train,s02_1test_r0_t14,2,False
loso_s4,all_trials,train,s02_1test_r0_t20,2,False
loso_s4,all_trials,train,s02_1test_r0_t22,2,False
loso_s4,all_trials,train,s02_1test_r0_t23,2,False
loso_s4,all_trials,train,s02_1test_r0_t24,2,False
loso_s4,all_trials,train,s02_1test_r0_t27,2,False
loso_s4,all_trials,train,s02_1test_r0_t31,2,False
loso_s4,all_trials,train,s02_1test_r0_t32,2,False
loso_s4,all_trials,train,s02_1test_r0_t33,2,False
loso_s4,all_trials,train,s02_1test_r0_t34,2,True
loso_s4,all_trials,train,s02_1test_r0_t35,2,False
loso_s4,all_trials,train,s02_1test_r0_t36,2,False
loso_s4,all_trials,train,s02_1test_r0_t37,2,False
loso_s4,all_trials,train,s02_1test_r0_t39,2,False
loso_s4,all_trials,train,s02_1test_r1_t03,2,False
loso_s4,all_trials,train,s02_1test_r1_t04,2,False
loso_s4,all_trials,train,s02_1test_r1_t05,2,False
loso_s4,all_trials,train,s02_1test_r1_t06,2,False
loso_s4,all_trials,train,s02_1test_r1_t09,2,False
loso_s4,all_trials,train,s02_1test_r1_t11,2,False
loso_s4,all_trials,train,s02_1test_r1_t12,2,False
loso_s4,all_trials,train,s02_1test_r1_t13,2,False
loso_s4,all_trials,train,s02_1test_r1_t15,2,False
loso_s4,all_trials,train,s02_1test_r1_t16,2,False
loso_s4,all_trials,train,s02_1test_r1_t17,2,False
loso_s4,all_trials,train,s02_1test_r1_t18,2,False
loso_s4,all_trials,train,s02_1test_r1_t20,2,False
loso_s4,all_trials,train,s02_1test_r1_t21,2,False
loso_s4,all_trials,train,s02_1test_r1_t25,2,False
loso_s4,all_trials,train,s02_1test_r1_t28,2,False
loso_s4,all_trials,train,s02_1test_r1_t31,2,False
loso_s4,all_trials,train,s02_1test_r1_t32,2,False
loso_s4,all_trials,train,s02_1test_r1_t33,2,False
loso_s4,all_trials,train,s02_1test_r1_t39,2,False
